Species,SealID,Sex,Age,YearCollected,MonthCollected,DayCollected,CollectionArea,NAFO,PreyCode,Prey,PreyGenusSpecies,PreyFamily,PreySubFamily,NumberOfIndividuals,MeasuredOrEstimated,PartMeasured,OtolithErosionState (ES),PartMeasurementValue (mm),PreyLength (cm),PreyWeight (g),Comments
Pagophilus groenlandicus,63902,M,1,2018,1,19,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63903,M,1,2018,1,19,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.42,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.37,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.43,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.59,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.57,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.55,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.54,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.53,,,
Pagophilus groenlandicus,63904,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,35,3,7,,1.5,,,average of ES 2&3; N=8
Pagophilus groenlandicus,63358,F,2,2018,2,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.9,,,
Pagophilus groenlandicus,63358,F,2,2018,2,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.31,,,
Pagophilus groenlandicus,63358,F,2,2018,2,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,12,3,7,,1.61,,,average of ES 3; N=2
Pagophilus groenlandicus,63358,F,2,2018,2,19,340,3KH,999,"Fish, Unidentified",,,,10,99,7,,,,,otoliths broken; not measured
Pagophilus groenlandicus,63905,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,18,99,7,,,,,otoliths broken; not measured
Pagophilus groenlandicus,63905,M,1,2018,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.75,,,
Pagophilus groenlandicus,63906,M,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.39,,,
Pagophilus groenlandicus,63906,M,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.21,,,
Pagophilus groenlandicus,63906,M,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,7,3,7,,1.3,,,average of ES 3; N=2
Pagophilus groenlandicus,63359,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.37,,,
Pagophilus groenlandicus,63359,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,8,3,7,,1.37,,,"otoliths broken, value for other whole otolith in stomach; N=1"
Pagophilus groenlandicus,63359,F,1,2018,1,17,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,3,4.69,,,
Pagophilus groenlandicus,63907,M,NA,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.61,,,
Pagophilus groenlandicus,63907,M,NA,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.62,,,
Pagophilus groenlandicus,63907,M,NA,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,12,3,7,,1.62,,,average of ES 3; N=2
Pagophilus groenlandicus,63360,F,2,2018,1,19,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63908,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.46,,,
Pagophilus groenlandicus,63908,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.7,,,
Pagophilus groenlandicus,63908,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,4,3,7,,1.58,,,average of ES 2&3; N=2
Pagophilus groenlandicus,63361,F,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.38,,,
Pagophilus groenlandicus,63361,F,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.15,,,
Pagophilus groenlandicus,63361,F,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,3,7,,1.27,,,average of ES 2; N=2
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.42,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.5,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.5,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.52,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.55,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.39,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.45,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.48,,,
Pagophilus groenlandicus,63909,M,2,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,39,3,7,,1.47,,,average of ES 2&3; N=8
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.59,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.41,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.69,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.52,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.51,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.6,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.71,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.57,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.5,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.72,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.46,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.55,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.55,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.61,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.7,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.73,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,64,3,7,,1.59,,,average of ES 2; N=16
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,187,Capelin,Mallotus villosus,,,1,1,7,1,2.48,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,3,4.92,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.68,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.73,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,4.05,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.59,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.62,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.59,,,
Pagophilus groenlandicus,63362,F,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.7,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.55,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.61,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.75,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.44,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.54,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.25,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.35,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.53,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.55,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.37,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.39,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.51,,,
Pagophilus groenlandicus,63363,F,1,2018,1,13,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,89,3,7,,1.45,,,average of ES 2; N=10
Pagophilus groenlandicus,63911,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.31,,,
Pagophilus groenlandicus,63911,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.6,,,
Pagophilus groenlandicus,63911,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.53,,,
Pagophilus groenlandicus,63911,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.52,,,
Pagophilus groenlandicus,63911,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,13,3,7,,1.49,,,average of ES 2; N=4
Pagophilus groenlandicus,63912,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.41,,,
Pagophilus groenlandicus,63912,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.55,,,
Pagophilus groenlandicus,63912,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,7,3,7,,1.48,,,average of ES 3; N=2
Pagophilus groenlandicus,63912,M,1,2018,2,26,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,1,4.27,,,
Pagophilus groenlandicus,63364,F,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.56,,,
Pagophilus groenlandicus,63364,F,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.41,,,
Pagophilus groenlandicus,63364,F,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,7,3,7,,1.49,,,average of ES 2&3; N=2
Pagophilus groenlandicus,63365,F,4,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.34,,,
Pagophilus groenlandicus,63365,F,4,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.55,,,
Pagophilus groenlandicus,63365,F,4,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,17,3,7,,1.45,,,average of ES 3; N=2
Pagophilus groenlandicus,63365,F,4,2018,2,26,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.42,,,
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.36,,,
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.59,,,
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.73,,,
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.43,,,
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.47,,,
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,36,3,7,,1.52,,,average of ES 2; N=5
Pagophilus groenlandicus,63913,M,1,2018,2,26,340,3KH,857,Snailfish,Liparis  sp.,,,1,1,7,3,1.53,,,
Pagophilus groenlandicus,63914,M,2,2018,1,17,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.45,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.37,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.57,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.47,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.4,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.87,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.6,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.53,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.3,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.26,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.23,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.45,,,
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,37,3,7,,1.46,,,average of ES 2; N=12
Pagophilus groenlandicus,63366,F,2,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,4.99,,,
Pagophilus groenlandicus,63367,F,1,2018,1,19,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.77,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.51,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.59,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.29,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.42,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.61,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.54,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.49,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.45,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.39,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.38,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.37,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.36,,,
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,27,3,7,,1.47,,,average of ES 2; N=13
Pagophilus groenlandicus,63368,F,1,2018,1,17,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,5.54,,,
Pagophilus groenlandicus,63915,M,1,2018,1,17,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.75,,,
Pagophilus groenlandicus,63916,M,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.69,,,
Pagophilus groenlandicus,63916,M,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.2,,,
Pagophilus groenlandicus,63916,M,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.28,,,
Pagophilus groenlandicus,63916,M,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.27,,,
Pagophilus groenlandicus,63916,M,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.44,,,
Pagophilus groenlandicus,63916,M,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,14,3,7,,1.38,,,average of ES 2; N=5
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.37,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.29,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.32,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.46,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.74,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.39,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.86,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.16,,,
Pagophilus groenlandicus,63369,F,1,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,9,3,7,,1.44,,,average of ES 2; N=8
Pagophilus groenlandicus,63917,M,1,2018,1,15,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.52,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.67,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.37,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.58,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.58,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.63,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.65,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.85,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.48,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.53,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.61,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.78,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.6,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.71,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.36,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,38,3,7,,1.59,,,average of ES 2; N=15
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.21,,,
Pagophilus groenlandicus,63918,M,1,2018,1,16,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,4.79,,,
Pagophilus groenlandicus,63919,M,1,2018,1,17,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.58,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.57,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.36,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.3,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.26,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.46,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.52,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.49,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.48,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.61,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.41,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.45,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.65,,,
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,29,3,7,,1.47,,,average of ES 2; N=13
Pagophilus groenlandicus,63920,M,1,2018,1,19,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,4.74,,,
Pagophilus groenlandicus,63921,M,2,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.38,,,
Pagophilus groenlandicus,63921,M,2,2018,1,15,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,6,3,7,,1.38,,,"otoliths broken, value for other whole otolith in stomach; N=1"
Pagophilus groenlandicus,63922,M,1,2018,1,9,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.77,,,
Pagophilus groenlandicus,63922,M,1,2018,1,9,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.4,,,
Pagophilus groenlandicus,63922,M,1,2018,1,9,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,2,1.41,,,
Pagophilus groenlandicus,63922,M,1,2018,1,9,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,1.43,,,
